Name,Price,Category,Subcategory,Store_Name,Year,Month,Day,Standardised price per unit,Unit_each,Unit_kg,Unit_litre,Discount price
Essential Cup Mushrooms,0.1,fresh_food,vegetables,Waitrose,2024,11,19,3.25,0.0,1.0,0.0,
Cooks' Ingredients Red Chillies,0.65,fresh_food,vegetables,Waitrose,2024,11,19,13.0,0.0,1.0,0.0,
Essential Brussels Sprouts,1.4,fresh_food,vegetables,Waitrose,2024,11,19,2.8,0.0,1.0,0.0,
Duchy Organic Little Gem Lettuce,1.31,fresh_food,vegetables,Waitrose,2024,11,19,0.655,1.0,0.0,0.0,
Essential Courgettes,1.8,fresh_food,vegetables,Waitrose,2024,11,19,3.0,0.0,1.0,0.0,
Duchy Organic Cherry Vine Tomatoes,2.25,fresh_food,vegetables,Waitrose,2024,11,19,11.25,0.0,1.0,0.0,
Duchy Organic Sweet Potatoes,2.6,fresh_food,vegetables,Waitrose,2024,11,19,3.72,0.0,1.0,0.0,
Waitrose Asparagus Tips,1.5,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Essential Butternut Squash,1.6,fresh_food,vegetables,Waitrose,2024,11,19,1.6,1.0,0.0,0.0,
Essential Kale,1.0,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Trimmed Brussels Sprouts,1.65,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Duchy Organic Celery,1.55,fresh_food,vegetables,Waitrose,2024,11,19,1.55,1.0,0.0,0.0,
Waitrose Chestnut Mushrooms,2.0,fresh_food,vegetables,Waitrose,2024,11,19,4.45,0.0,1.0,0.0,
Duchy Organic Carrots,1.9,fresh_food,vegetables,Waitrose,2024,11,19,1.9,0.0,1.0,0.0,
Waitrose Baby Topped Carrots,1.85,fresh_food,vegetables,Waitrose,2024,11,19,12.34,0.0,1.0,0.0,
Essential Sweetcorn,1.5,fresh_food,vegetables,Waitrose,2024,11,19,0.75,1.0,0.0,0.0,
Waitrose Tenderstem Broccoli & Fine Beans,2.2,fresh_food,vegetables,Waitrose,2024,11,19,11.58,0.0,1.0,0.0,
Waitrose Green Pak Choi,1.8,fresh_food,vegetables,Waitrose,2024,11,19,7.66,0.0,1.0,0.0,
Trimmed Sugar Snap Peas,1.45,fresh_food,vegetables,Waitrose,2024,11,19,7.25,0.0,1.0,0.0,
Albert Bartlett Baking Potatoes,2.3,fresh_food,vegetables,Waitrose,2024,11,19,0.575,1.0,0.0,0.0,
Cooks' Ingredients Coriander,1.65,fresh_food,vegetables,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
No.1 Potato Dauphinoise,3.95,fresh_food,vegetables,Waitrose,2024,11,19,9.41,0.0,1.0,0.0,
Waitrose Button Mushrooms,1.45,fresh_food,vegetables,Waitrose,2024,11,19,7.25,0.0,1.0,0.0,
Waitrose Prepared Vegetable Trio,1.2,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Waitrose Extra Large Potatoes,1.8,fresh_food,vegetables,Waitrose,2024,11,19,0.45,1.0,0.0,0.0,
Waitrose Cavolo Nero,1.55,fresh_food,vegetables,Waitrose,2024,11,19,7.75,0.0,1.0,0.0,
Waitrose Ready Washed Spinach,2.0,fresh_food,vegetables,Waitrose,2024,11,19,8.51,0.0,1.0,0.0,
Duchy Organic Large Vine Tomatoes,2.75,fresh_food,vegetables,Waitrose,2024,11,19,6.48,0.0,1.0,0.0,
Essential Baby Potatoes,1.3,fresh_food,vegetables,Waitrose,2024,11,19,1.3,0.0,1.0,0.0,
Waitrose Asparagus,2.5,fresh_food,vegetables,Waitrose,2024,11,19,10.87,0.0,1.0,0.0,
Duchy Organic Onions,1.36,fresh_food,vegetables,Waitrose,2024,11,19,1.82,0.0,1.0,0.0,
Waitrose Extra Fine Beans,1.2,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Waitrose Mixed Baby Tomatoes,2.5,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Duchy Organic Chestnut Mushrooms,2.1,fresh_food,vegetables,Waitrose,2024,11,19,8.4,0.0,1.0,0.0,
Waitrose Sweet Kingdom Carrots,1.35,fresh_food,vegetables,Waitrose,2024,11,19,3.0,0.0,1.0,0.0,
Duchy Organic Tenderstem Broccoli,2.65,fresh_food,vegetables,Waitrose,2024,11,19,13.25,0.0,1.0,0.0,
Cooks' Ingredients Thyme,0.8,fresh_food,vegetables,Waitrose,2024,11,19,40.0,0.0,1.0,0.0,
Essential Mashed Potatoes,0.9,fresh_food,vegetables,Waitrose,2024,11,19,2.25,0.0,1.0,0.0,
Duchy Organic Potatoes,1.95,fresh_food,vegetables,Waitrose,2024,11,19,1.3,0.0,1.0,0.0,
Waitrose British Large Flat Mushrooms,1.35,fresh_food,vegetables,Waitrose,2024,11,19,5.4,0.0,1.0,0.0,
Albert Bartlett Potatoes,2.5,fresh_food,vegetables,Waitrose,2024,11,19,1.25,0.0,1.0,0.0,
Waitrose Mashed Potato,2.6,fresh_food,vegetables,Waitrose,2024,11,19,5.78,0.0,1.0,0.0,
Waitrose Trimmed Cauliflower,1.52,fresh_food,vegetables,Waitrose,2024,11,19,1.52,1.0,0.0,0.0,
Waitrose Celery Sticks,1.35,fresh_food,vegetables,Waitrose,2024,11,19,3.86,0.0,1.0,0.0,
Duchy Organic Salad Onions Bunch,1.1,fresh_food,vegetables,Waitrose,2024,11,19,1.1,1.0,0.0,0.0,
Cooks' Ingredients Frozen Diced Onions,1.5,fresh_food,vegetables,Waitrose,2024,11,19,3.0,0.0,1.0,0.0,
Waitrose Red Cabbage,0.62,fresh_food,vegetables,Waitrose,2024,11,19,1.15,0.0,1.0,0.0,
No.1 Green Vegetable Medley,3.6,fresh_food,vegetables,Waitrose,2024,11,19,16.0,0.0,1.0,0.0,
Duchy Organic Leeks,2.0,fresh_food,vegetables,Waitrose,2024,11,19,5.72,0.0,1.0,0.0,
Waitrose Shiitake Mushrooms,2.0,fresh_food,vegetables,Waitrose,2024,11,19,13.34,0.0,1.0,0.0,
Waitrose Baby Corn,1.75,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Waitrose Baby Corn & Sugar Snap Peas,2.2,fresh_food,vegetables,Waitrose,2024,11,19,11.58,0.0,1.0,0.0,
Waitrose Courgettes,2.0,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Cooks' Ingredients Flat Leaf Parsley,1.65,fresh_food,vegetables,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
Waitrose Sweet & Tender Stir Fry,2.7,fresh_food,vegetables,Waitrose,2024,11,19,12.9,0.0,1.0,0.0,
No.1 British Woodland Mushrooms,2.5,fresh_food,vegetables,Waitrose,2024,11,19,12.5,0.0,1.0,0.0,
Waitrose Baby Courgettes,2.0,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Duchy Organic Red Onions,1.2,fresh_food,vegetables,Waitrose,2024,11,19,2.4,0.0,1.0,0.0,
Tenderstem Broccoli Tips,1.25,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Duchy Organic Pointed Spring Cabbage,1.45,fresh_food,vegetables,Waitrose,2024,11,19,1.45,1.0,0.0,0.0,
Waitrose Super Bright Pan Fry,2.0,fresh_food,vegetables,Waitrose,2024,11,19,6.67,0.0,1.0,0.0,
Essential Beansprouts,0.8,fresh_food,vegetables,Waitrose,2024,11,19,3.2,0.0,1.0,0.0,
Waitrose Bunched Beetroot,2.1,fresh_food,vegetables,Waitrose,2024,11,19,4.2,0.0,1.0,0.0,
Duchy Organic Garlic,1.15,fresh_food,vegetables,Waitrose,2024,11,19,0.38299999999999995,1.0,0.0,0.0,
Waitrose Baby Potatoes,1.2,fresh_food,vegetables,Waitrose,2024,11,19,6.0,0.0,1.0,0.0,
Waitrose British Baby Chestnut Mushrooms,1.7,fresh_food,vegetables,Waitrose,2024,11,19,8.5,0.0,1.0,0.0,
Waitrose Water Chestnut & Bamboo Stir Fry,1.6,fresh_food,vegetables,Waitrose,2024,11,19,6.04,0.0,1.0,0.0,
Waitrose Chantenay Carrots,1.3,fresh_food,vegetables,Waitrose,2024,11,19,2.6,0.0,1.0,0.0,
Waitrose Potato Gratin,3.35,fresh_food,vegetables,Waitrose,2024,11,19,7.98,0.0,1.0,0.0,
Essential Orange Peppers,0.6,fresh_food,vegetables,Waitrose,2024,11,19,3.75,0.0,1.0,0.0,
Waitrose Baby Sugar Snaps,2.0,fresh_food,vegetables,Waitrose,2024,11,19,12.5,0.0,1.0,0.0,
Cooks' Ingredients Rosemary,0.8,fresh_food,vegetables,Waitrose,2024,11,19,40.0,0.0,1.0,0.0,
"Essential Carrot, Swede & Potato Mash",1.5,fresh_food,vegetables,Waitrose,2024,11,19,3.75,0.0,1.0,0.0,
Waitrose Mediterranean Style Vegetables,2.35,fresh_food,vegetables,Waitrose,2024,11,19,5.88,0.0,1.0,0.0,
Waitrose Lentil Protein Noodles,1.5,fresh_food,vegetables,Waitrose,2024,11,19,5.46,0.0,1.0,0.0,
Waitrose Stringless Helda Beans,2.3,fresh_food,vegetables,Waitrose,2024,11,19,8.22,0.0,1.0,0.0,
Duchy Organic Peppers,2.25,fresh_food,vegetables,Waitrose,2024,11,19,1.13,1.0,0.0,0.0,
Waitrose Soy & Ginger Sauce,1.15,fresh_food,vegetables,Waitrose,2024,11,19,7.67,0.0,1.0,0.0,
Waitrose Purple Sprouting Broccoli Spears,2.4,fresh_food,vegetables,Waitrose,2024,11,19,10.44,0.0,1.0,0.0,
Duchy Organic Cauliflower,2.1,fresh_food,vegetables,Waitrose,2024,11,19,2.1,1.0,0.0,0.0,
Essential White Cabbage,0.95,fresh_food,vegetables,Waitrose,2024,11,19,1.15,0.0,1.0,0.0,
Waitrose Crispy Potato Slices,2.0,fresh_food,vegetables,Waitrose,2024,11,19,5.72,0.0,1.0,0.0,
Waitrose Trimmed Brussels Sprouts,2.1,fresh_food,vegetables,Waitrose,2024,11,19,6.559999999999999,0.0,1.0,0.0,
Waitrose Continental Salad Onions,1.25,fresh_food,vegetables,Waitrose,2024,11,19,1.25,1.0,0.0,0.0,
Essential Savoy Cabbage,1.0,fresh_food,vegetables,Waitrose,2024,11,19,1.0,1.0,0.0,0.0,
Tenderstem Broccoli & Chantenay Carrots,2.2,fresh_food,vegetables,Waitrose,2024,11,19,10.48,0.0,1.0,0.0,
Essential Carrot Batons,1.35,fresh_food,vegetables,Waitrose,2024,11,19,3.38,0.0,1.0,0.0,
Cook's Ingredients Sweet Potato & Butternut,1.7,fresh_food,vegetables,Waitrose,2024,11,19,4.859999999999999,0.0,1.0,0.0,
Waitrose Large Onions,1.45,fresh_food,vegetables,Waitrose,2024,11,19,0.725,1.0,0.0,0.0,
Cooks' Ingredients Butternut Squash Slices,1.7,fresh_food,vegetables,Waitrose,2024,11,19,4.42,0.0,1.0,0.0,
Waitrose Pome Dei Moro Tomatoes,2.3,fresh_food,vegetables,Waitrose,2024,11,19,10.23,0.0,1.0,0.0,
Duchy Organic Spinach,1.95,fresh_food,vegetables,Waitrose,2024,11,19,9.75,0.0,1.0,0.0,
Waitrose Mushroom Stir Fry,1.6,fresh_food,vegetables,Waitrose,2024,11,19,4.58,0.0,1.0,0.0,
Waitrose Teriyaki Sauce,1.15,fresh_food,vegetables,Waitrose,2024,11,19,7.67,0.0,1.0,0.0,
Duchy Organic Romano Peppers,2.3,fresh_food,vegetables,Waitrose,2024,11,19,12.78,0.0,1.0,0.0,
Waitrose Baby Parsnips,1.9,fresh_food,vegetables,Waitrose,2024,11,19,6.34,0.0,1.0,0.0,
Aunt Bessie's 10 Golden Yorkshires,2.65,fresh_food,vegetables,Waitrose,2024,11,19,13.95,0.0,1.0,0.0,
Trimmed Mange Tout Peas,1.5,fresh_food,vegetables,Waitrose,2024,11,19,7.5,0.0,1.0,0.0,
Waitrose Fresh Beetroot Pouch,1.65,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Duchy Organic Ridge Cucumber,1.65,fresh_food,vegetables,Waitrose,2024,11,19,1.65,1.0,0.0,0.0,
Waitrose Sweet Kingdom Orange Mini Carrots,1.6,fresh_food,vegetables,Waitrose,2024,11,19,4.71,0.0,1.0,0.0,
Waitrose Sweetcorn Kebabs,1.85,fresh_food,vegetables,Waitrose,2024,11,19,0.46299999999999997,1.0,0.0,0.0,
Duchy Organic White Cup Mushrooms,1.4,fresh_food,vegetables,Waitrose,2024,11,19,5.6,0.0,1.0,0.0,
Maldon Sea Salt Flakes,2.65,fresh_food,vegetables,Waitrose,2024,11,19,10.6,0.0,1.0,0.0,
Waitrose Mixed Vegetables Selection,2.2,fresh_food,vegetables,Waitrose,2024,11,19,11.58,0.0,1.0,0.0,
Duchy Organic Baby Potatoes,1.9,fresh_food,vegetables,Waitrose,2024,11,19,2.54,0.0,1.0,0.0,
Waitrose Plum & Hoisin Sauce,1.15,fresh_food,vegetables,Waitrose,2024,11,19,7.67,0.0,1.0,0.0,
Duchy Organic Kale,1.9,fresh_food,vegetables,Waitrose,2024,11,19,10.56,0.0,1.0,0.0,
Waitrose Bright & Colourful Ginger Stir Fry,2.7,fresh_food,vegetables,Waitrose,2024,11,19,12.9,0.0,1.0,0.0,
Waitrose Fine Asparagus,2.25,fresh_food,vegetables,Waitrose,2024,11,19,20.46,0.0,1.0,0.0,
Cooks' Ingredients Mixed Thai Chillies,1.0,fresh_food,vegetables,Waitrose,2024,11,19,33.34,0.0,1.0,0.0,
"Waitrose Carrot, Broccoli & Fine Green Beans",2.1,fresh_food,vegetables,Waitrose,2024,11,19,6.559999999999999,0.0,1.0,0.0,
Cooks' Ingredients Sage,0.8,fresh_food,vegetables,Waitrose,2024,11,19,40.0,0.0,1.0,0.0,
Waitrose Fine Crystal Sea Salt,1.75,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Waitrose Chilli Beetroot,1.65,fresh_food,vegetables,Waitrose,2024,11,19,9.17,0.0,1.0,0.0,
Waitrose Sliced Runner Beans,1.2,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Waitrose Cheddar Mash,2.6,fresh_food,vegetables,Waitrose,2024,11,19,5.78,0.0,1.0,0.0,
"Waitrose Peas, Cabbage & Tenderstem Layers",2.4,fresh_food,vegetables,Waitrose,2024,11,19,9.8,0.0,1.0,0.0,
Waitrose Whole leaf Kale,1.65,fresh_food,vegetables,Waitrose,2024,11,19,11.0,0.0,1.0,0.0,
Waitrose Singapore Rice Noodles,1.5,fresh_food,vegetables,Waitrose,2024,11,19,5.46,0.0,1.0,0.0,
Duchy Organic Cooked Beetroot,1.25,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Duchy Organic Vine Tomatoes,2.25,fresh_food,vegetables,Waitrose,2024,11,19,9.0,0.0,1.0,0.0,
Waitrose Popped Garden Peas,1.2,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Waitrose Wonderfully Wonky Carrots,0.9,fresh_food,vegetables,Waitrose,2024,11,19,0.6,0.0,1.0,0.0,
Duchy Organic Parsnips,2.2,fresh_food,vegetables,Waitrose,2024,11,19,4.4,0.0,1.0,0.0,
Essential Runner Beans,2.2,fresh_food,vegetables,Waitrose,2024,11,19,7.86,0.0,1.0,0.0,
Waitrose Fairtrade Golden Granulated Sugar,2.5,fresh_food,vegetables,Waitrose,2024,11,19,2.5,0.0,1.0,0.0,
Essential Spinach,2.7,fresh_food,vegetables,Waitrose,2024,11,19,6.0,0.0,1.0,0.0,
Cooks' Ingredients Green Chillies,0.65,fresh_food,vegetables,Waitrose,2024,11,19,13.0,0.0,1.0,0.0,
Cooks' Ingredients Soffritto Mix,1.45,fresh_food,vegetables,Waitrose,2024,11,19,3.63,0.0,1.0,0.0,
Cooks' Ingredients Tarragon,0.8,fresh_food,vegetables,Waitrose,2024,11,19,40.0,0.0,1.0,0.0,
Waitrose British Regal White Potatoes,1.52,fresh_food,vegetables,Waitrose,2024,11,19,1.02,0.0,1.0,0.0,
Essential Mushrooms,1.65,fresh_food,vegetables,Waitrose,2024,11,19,3.3,0.0,1.0,0.0,
Essential Spring Greens,0.8,fresh_food,vegetables,Waitrose,2024,11,19,1.6,0.0,1.0,0.0,
Trimmed Salad Onions,1.3,fresh_food,vegetables,Waitrose,2024,11,19,10.4,0.0,1.0,0.0,
Waitrose Mixed Pepper Stir Fry,1.6,fresh_food,vegetables,Waitrose,2024,11,19,5.34,0.0,1.0,0.0,
Cooks' Ingredients Peeled Garlic Cloves,1.25,fresh_food,vegetables,Waitrose,2024,11,19,25.0,0.0,1.0,0.0,
Bisto Best Chicken Gravy Granules,3.0,fresh_food,vegetables,Waitrose,2024,11,19,13.100000000000001,0.0,1.0,0.0,
Duchy Organic Baking Potatoes,2.25,fresh_food,vegetables,Waitrose,2024,11,19,3.22,0.0,1.0,0.0,
Waitrose Sweet Kingdom Mini Carrots,1.2,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Cooks' Ingredients Casserole Vegetables,1.55,fresh_food,vegetables,Waitrose,2024,11,19,2.77,0.0,1.0,0.0,
Waitrose Ruby Gem Potatoes,1.6,fresh_food,vegetables,Waitrose,2024,11,19,3.2,0.0,1.0,0.0,
Waitrose Portabella Mushrooms,2.2,fresh_food,vegetables,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Waitrose Samphire,2.15,fresh_food,vegetables,Waitrose,2024,11,19,23.900000000000002,0.0,1.0,0.0,
"Waitrose Peas, Sweetcorn, Carrot & Broccoli",2.4,fresh_food,vegetables,Waitrose,2024,11,19,6.859999999999999,0.0,1.0,0.0,
Waitrose Padron Peppers,1.5,fresh_food,vegetables,Waitrose,2024,11,19,11.54,0.0,1.0,0.0,
G's Beetroot,1.2,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Tate & Lyle Fairtrade Granulated Sugar,1.0,fresh_food,vegetables,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
Mixed Romano Peppers,2.75,fresh_food,vegetables,Waitrose,2024,11,19,13.75,0.0,1.0,0.0,
Waitrose La Ratte Potatoes,2.6,fresh_food,vegetables,Waitrose,2024,11,19,5.2,0.0,1.0,0.0,
Duchy Organic Bunched Carrots,1.9,fresh_food,vegetables,Waitrose,2024,11,19,1.9,1.0,0.0,0.0,
"Waitrose Carrot, Cauliflower & Broccoli",1.2,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Waitrose Swiss Chard,1.95,fresh_food,vegetables,Waitrose,2024,11,19,9.75,0.0,1.0,0.0,
Duchy Organic Romaine Lettuce,1.75,fresh_food,vegetables,Waitrose,2024,11,19,1.75,1.0,0.0,0.0,
Duchy Organic Green Beans,2.0,fresh_food,vegetables,Waitrose,2024,11,19,8.89,0.0,1.0,0.0,
Albert Bartlett Golden Belle Potatoes,2.2,fresh_food,vegetables,Waitrose,2024,11,19,1.47,0.0,1.0,0.0,
Waitrose Spinach,1.2,fresh_food,vegetables,Waitrose,2024,11,19,15.0,0.0,1.0,0.0,
Duchy Organic Butternut Squash,2.29,fresh_food,vegetables,Waitrose,2024,11,19,2.2,0.0,1.0,0.0,
Cooks' Ingredients Mixed Chillies,1.0,fresh_food,vegetables,Waitrose,2024,11,19,14.29,0.0,1.0,0.0,
Duchy Organic Red Cabbage,0.87,fresh_food,vegetables,Waitrose,2024,11,19,1.75,0.0,1.0,0.0,
Waitrose Extra Large Potatoes,1.15,fresh_food,vegetables,Waitrose,2024,11,19,0.575,1.0,0.0,0.0,
itsu Chicken Ramen Brilliant Broth,2.8,fresh_food,vegetables,Waitrose,2024,11,19,5.6000000000000005,0.0,0.0,1.0,
Sarson's Distilled Malt Vinegar,1.7,fresh_food,vegetables,Waitrose,2024,11,19,2.9899999999999998,0.0,0.0,1.0,
Waitrose Rice Noodles,1.5,fresh_food,vegetables,Waitrose,2024,11,19,5.46,0.0,1.0,0.0,
Cooks' Ingredients Lemon Grass,0.8,fresh_food,vegetables,Waitrose,2024,11,19,0.4,1.0,0.0,0.0,
Duchy Organic Aubergine,1.5,fresh_food,vegetables,Waitrose,2024,11,19,1.5,1.0,0.0,0.0,
Waitrose Parmentier Potatoes,2.25,fresh_food,vegetables,Waitrose,2024,11,19,5.63,0.0,1.0,0.0,
Waitrose Baby Beetroot with Horseradish,1.65,fresh_food,vegetables,Waitrose,2024,11,19,9.17,0.0,1.0,0.0,
Essential Wonderfully Wonky Potatoes,1.6,fresh_food,vegetables,Waitrose,2024,11,19,0.5329999999999999,0.0,1.0,0.0,
Limited Selection Tomatoes,3.5,fresh_food,vegetables,Waitrose,2024,11,19,4.67,0.0,1.0,0.0,
Waitrose Coconut & Lemongrass Sauce,1.15,fresh_food,vegetables,Waitrose,2024,11,19,7.67,0.0,1.0,0.0,
Waitrose Sweet Chilli Sauce,1.15,fresh_food,vegetables,Waitrose,2024,11,19,7.67,0.0,1.0,0.0,
Duchy Organic Asparagus,2.75,fresh_food,vegetables,Waitrose,2024,11,19,13.75,0.0,1.0,0.0,
Essential Round Beans,1.0,fresh_food,vegetables,Waitrose,2024,11,19,4.17,0.0,1.0,0.0,
Waitrose Speciality Radish,1.25,fresh_food,vegetables,Waitrose,2024,11,19,8.34,0.0,1.0,0.0,
Sprouts On Stalk,2.25,fresh_food,vegetables,Waitrose,2024,11,19,2.25,1.0,0.0,0.0,
Cooks' Ingredients Red & Green Chillies,0.65,fresh_food,vegetables,Waitrose,2024,11,19,13.0,0.0,1.0,0.0,
Waitrose Coarse Crystal Sea Salt,1.75,fresh_food,vegetables,Waitrose,2024,11,19,5.0,0.0,1.0,0.0,
Waitrose Sweet Mixed Baby Peppers,2.2,fresh_food,vegetables,Waitrose,2024,11,19,14.67,0.0,1.0,0.0,
Good4U Super Greens Super Sprouts,1.55,fresh_food,vegetables,Waitrose,2024,11,19,25.9,0.0,1.0,0.0,
Essential White Wine Vinegar,2.0,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
itsu Classic Ramen Brilliant Broth,2.8,fresh_food,vegetables,Waitrose,2024,11,19,5.6000000000000005,0.0,0.0,1.0,
Waitrose Purple Broccoli,3.75,fresh_food,vegetables,Waitrose,2024,11,19,9.38,0.0,1.0,0.0,
Waitrose French Breakfast Radish,1.5,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Root Zero Potatoes,1.68,fresh_food,vegetables,Waitrose,2024,11,19,1.12,0.0,1.0,0.0,
Waitrose Potato Rosti,1.7,fresh_food,vegetables,Waitrose,2024,11,19,5.67,0.0,1.0,0.0,
Waitrose Baby Sprouts,1.65,fresh_food,vegetables,Waitrose,2024,11,19,5.5,0.0,1.0,0.0,
Waitrose Baby Leaf Greens,1.7,fresh_food,vegetables,Waitrose,2024,11,19,8.5,0.0,1.0,0.0,
Waitrose Seasoned Charlotte Potatoes,2.25,fresh_food,vegetables,Waitrose,2024,11,19,6.0,0.0,1.0,0.0,
Essential Turnips,1.28,fresh_food,vegetables,Waitrose,2024,11,19,3.66,0.0,1.0,0.0,
Cooks' Ingredients Dill Leaves,0.8,fresh_food,vegetables,Waitrose,2024,11,19,40.0,0.0,1.0,0.0,
Albert Bartlett Rooster Organic Potatoes,3.0,fresh_food,vegetables,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
Waitrose Portabellini Mushrooms,1.75,fresh_food,vegetables,Waitrose,2024,11,19,7.0,0.0,1.0,0.0,
Natoora Organic Root Ginger,2.15,fresh_food,vegetables,Waitrose,2024,11,19,16.5,0.0,1.0,0.0,
Fenland Celery,2.1,fresh_food,vegetables,Waitrose,2024,11,19,2.1,1.0,0.0,0.0,
Bellaverde Sweet Stem Broccoli,2.4,fresh_food,vegetables,Waitrose,2024,11,19,12.0,0.0,1.0,0.0,
Waitrose Baby Pak Choi,2.0,fresh_food,vegetables,Waitrose,2024,11,19,22.23,0.0,1.0,0.0,
Waitrose Trio of Chantenay Carrots,2.1,fresh_food,vegetables,Waitrose,2024,11,19,6.0,0.0,1.0,0.0,
Essential Broccoli Florets,1.5,fresh_food,vegetables,Waitrose,2024,11,19,6.25,0.0,1.0,0.0,
Cooks' Ingredients Diced Onions,1.35,fresh_food,vegetables,Waitrose,2024,11,19,3.38,0.0,1.0,0.0,
Waitrose Golden Butternut Squash,2.3,fresh_food,vegetables,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
Waitrose Sweet Kingdom Coloured Carrots,1.8,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,1.0,0.0,
Waitrose Essential Red Potatoes 2kg,2.0,fresh_food,vegetables,Waitrose,2024,11,19,1.0,0.0,1.0,0.0,
Bisto Best Onion Gravy Granules,3.0,fresh_food,vegetables,Waitrose,2024,11,19,13.100000000000001,0.0,1.0,0.0,
Waitrose Okra,1.9,fresh_food,vegetables,Waitrose,2024,11,19,10.86,0.0,1.0,0.0,
Cooks' Ingredients Jalapeno Chillies,1.4,fresh_food,vegetables,Waitrose,2024,11,19,14.0,0.0,1.0,0.0,
Bisto Gravy Granules,3.0,fresh_food,vegetables,Waitrose,2024,11,19,15.8,0.0,1.0,0.0,
"Waitrose Carrot, Broccoli, Beans & Baby Corn",2.55,fresh_food,vegetables,Waitrose,2024,11,19,7.5,0.0,1.0,0.0,
Aspall Organic Apple Cyder Vinegar,2.15,fresh_food,vegetables,Waitrose,2024,11,19,6.14,0.0,0.0,1.0,
Thick Cut Cavolo Nero,1.6,fresh_food,vegetables,Waitrose,2024,11,19,8.0,0.0,1.0,0.0,
Cooks' Ingredients Star Anise,1.6,fresh_food,vegetables,Waitrose,2024,11,19,134.0,0.0,1.0,0.0,
Essential Red Wine Vinegar,2.0,fresh_food,vegetables,Waitrose,2024,11,19,4.0,0.0,0.0,1.0,
Cooks' Ingredients Turmeric,1.7,fresh_food,vegetables,Waitrose,2024,11,19,17.0,0.0,1.0,0.0,
Essential Malt Vinegar,0.8,fresh_food,vegetables,Waitrose,2024,11,19,1.41,0.0,0.0,1.0,
Waitrose Sliced Runner Beans,1.9,fresh_food,vegetables,Waitrose,2024,11,19,11.899999999999999,0.0,1.0,0.0,
Tidman's Natural Rock Salt,1.8,fresh_food,vegetables,Waitrose,2024,11,19,3.6,0.0,1.0,0.0,
Waitrose Assorted Squash,1.59,fresh_food,vegetables,Waitrose,2024,11,19,2.0,0.0,1.0,0.0,
Duchy Organic White Cabbage,1.22,fresh_food,vegetables,Waitrose,2024,11,19,1.75,0.0,1.0,0.0,
Essential Cider Vinegar,2.2,fresh_food,vegetables,Waitrose,2024,11,19,4.4,0.0,0.0,1.0,
Waitrose Garlic & Herb Mushrooms,3.2,fresh_food,vegetables,Waitrose,2024,11,19,14.299999999999999,0.0,1.0,0.0,
Cooks' Ingredients Cloves,1.6,fresh_food,vegetables,Waitrose,2024,11,19,53.29999999999999,0.0,1.0,0.0,
Natoora Italian Green Courgettes,3.0,fresh_food,vegetables,Waitrose,2024,11,19,7.5,0.0,1.0,0.0,
Duchy Organic Savoy Cabbage,1.75,fresh_food,vegetables,Waitrose,2024,11,19,1.75,1.0,0.0,0.0,
Waitrose Root Vegetable Parmentier,2.65,fresh_food,vegetables,Waitrose,2024,11,19,6.63,0.0,1.0,0.0,
Waitrose Little Runners,2.0,fresh_food,vegetables,Waitrose,2024,11,19,10.0,0.0,1.0,0.0,
Cooks' Ingredients Garlic Grappe,3.1,fresh_food,vegetables,Waitrose,2024,11,19,0.775,1.0,0.0,0.0,
