Name,Price,Price per Unit,Category,Subcategory,Date
"Pineapple, Banana & Coconut Smoothie",£1.59,(£0.21/100 ML),drinks,soft_drink,2025-05-29
"Guavas, Pineapples & Apples Smoothie",£1.59,(£0.21/100 ML),drinks,soft_drink,2025-05-29
100% Pressed Apple Juice,£0.99,(£0.30/100 ML),drinks,soft_drink,2025-05-29
100% Pure Pressed Orange Juice with Bits,£0.99,(£0.30/100 ML),drinks,soft_drink,2025-05-29
100% Pure Pressed Smooth Orange Juice,£0.99,(£0.30/100 ML),drinks,soft_drink,2025-05-29
Multivitamin Boost Juice,£0.99,(£0.30/100 ML),drinks,soft_drink,2025-05-29
Uplift Squirty Squash,£1.49,(£2.26/100 ML),drinks,soft_drink,2025-05-29
Shield Squirty Squash,£1.49,(£2.26/100 ML),drinks,soft_drink,2025-05-29
Refresh Squirty Squash,£1.49,(£2.26/100 ML),drinks,soft_drink,2025-05-29
Apple & Raspberry Vitamin Drink,£0.79,(£0.16/100 ML),drinks,soft_drink,2025-05-29
Apple & Elderflower Vitamin Drink,£0.79,(£0.16/100 ML),drinks,soft_drink,2025-05-29
Orange Mango & Passionfruit Vitamin Drink,£0.79,(£0.16/100 ML),drinks,soft_drink,2025-05-29
Revitalise Super Smoothie,£1.59,(£0.21/100 ML),drinks,soft_drink,2025-05-29
Maximise Super Smoothie,£1.59,(£0.21/100 ML),drinks,soft_drink,2025-05-29
Enliven Super Smoothie,£1.59,(£0.21/100 ML),drinks,soft_drink,2025-05-29
Fruit & Barley Summer Fruits Squash,£1.09,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Fruit-O Mixed Fruit Squash,£1.09,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Fruit-O Mixed Fruit Squash No Added Sugar,£1.09,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Lemon,£0.85,(£0.04/100 ML),drinks,soft_drink,2025-05-29
Twisted Fruits,£0.85,(£0.04/100 ML),drinks,soft_drink,2025-05-29
Fruity Blast Apple Juice Drink 8 Pack,£1.79,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Fruity Blasts Orange Juice Drink 8 Pack,£1.79,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Fruity Blasts Apple & Blackcurrant Juice Drink 8 Pack,£1.79,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Fruity Blasts Summer Fruits Juice Drink 8 Pack,£1.79,(£0.11/100 ML),drinks,soft_drink,2025-05-29
Apple & Mango Juice,£1.79,(£0.18/100 ML),drinks,soft_drink,2025-05-29
100% Pressed Orange & Mango Juice,£1.79,(£0.18/100 ML),drinks,soft_drink,2025-05-29
100% Pressed Tropical Juice,£1.79,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Still Cloudy Lemonade,£0.99,(£0.40/100 ML),drinks,soft_drink,2025-05-29
Still Passion Fruit Lemonade,£0.99,(£0.40/100 ML),drinks,soft_drink,2025-05-29
Still Strawberry & Rhubarb Lemonade,£0.99,(£0.40/100 ML),drinks,soft_drink,2025-05-29
Coke Zero 18 Pack,£7.49,(£0.13/100 ML),drinks,soft_drink,2025-05-29
Peach Ice Tea 6 Pack,£3.49,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Lemon Ice Tea 6 Pack,£3.49,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Original Taste 24 Pack,£14.49,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Original Taste,£2.49,(£0.14/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Classic 8 Pack,£5.48,(£0.21/100 ML),drinks,soft_drink,2025-05-29
Diet Coke,£1.69,(£0.34/100 ML),drinks,soft_drink,2025-05-29
Pepsi Max,£1.59,(£0.32/100 ML),drinks,soft_drink,2025-05-29
Pepsi Max 8 pack,£3.98,(£0.15/100 ML),drinks,soft_drink,2025-05-29
Coconut Water,£1.99,(£0.20/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Zero Sugar,£1.95,(£0.39/100 ML),drinks,soft_drink,2025-05-29
Original Flavour Energy Drink,£0.89,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Zero Sugar Energy Drink,£0.89,(£0.18/100 ML),drinks,soft_drink,2025-05-29
Diet Coke 8 Pack,£4.25,(£0.16/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Zero Sugar 8 Pack,£4.25,(£0.16/100 ML),drinks,soft_drink,2025-05-29
Original Flavour Energy Drink,£1.75,(£0.19/100 ML),drinks,soft_drink,2025-05-29
Orange Flavour Energy Drink,£1.75,(£0.19/100 ML),drinks,soft_drink,2025-05-29
Coca-Cola Zero Sugar,£1.99,(£0.10/100 ML),drinks,soft_drink,2025-05-29
Diet Coke,£1.99,(£0.10/100 ML),drinks,soft_drink,2025-05-29
Gut Health Mango Juice Shot,£0.99,(£0.99/100 ML),drinks,soft_drink,2025-05-29
Immune Support Turmeric Juice Shot,£0.99,(£0.99/100 ML),drinks,soft_drink,2025-05-29
Immune Support Ginger Juice Shot,£0.99,(£0.99/100 ML),drinks,soft_drink,2025-05-29
Italian Style Lemon Flavoured Soda 6 Pack,£2.99,(£0.15/100 ML),drinks,soft_drink,2025-05-29
Italian Style Orange Flavoured Soda 6 pack,£2.99,(£0.15/100 ML),drinks,soft_drink,2025-05-29
Rise & Shine Juice,£1.99,(£0.33/100 ML),drinks,soft_drink,2025-05-29
Mend & Defend Juice,£1.99,(£0.33/100 ML),drinks,soft_drink,2025-05-29
Survive & Thrive Juice,£1.99,(£0.33/100 ML),drinks,soft_drink,2025-05-29
Orange Flavoured Sports Drink 4 Pack,£1.49,(£0.07/100 ML),drinks,soft_drink,2025-05-29
Blue Tropical Sports Drink 4 Pack,£1.49,(£0.07/100 ML),drinks,soft_drink,2025-05-29
Original Energy Drink,£0.42,(£0.17/100 ML),drinks,soft_drink,2025-05-29
Sugar Free Energy Drink,£0.42,(£0.17/100 ML),drinks,soft_drink,2025-05-29
Original Energy Drink 6 Pack,£2.39,(£1.59/100 ML),drinks,soft_drink,2025-05-29
Sugar Free Energy Drink 6 Pack,£2.39,(£1.59/100 ML),drinks,soft_drink,2025-05-29
Still Spring Water,£0.39,(£0.02/100 ML),drinks,water,2025-05-29
Sparkling Spring Water,£0.39,(£0.02/100 ML),drinks,water,2025-05-29
Still Spring Water,£0.45,(£0.09/100 ML),drinks,water,2025-05-29
Still Spring Water,£1.25,(£0.03/100 ML),drinks,water,2025-05-29
Sparkling Water 6 Pack,£1.15,(£0.04/100 ML),drinks,water,2025-05-29
Sparkling Water 4 Pack,£1.55,(£0.19/100 ML),drinks,water,2025-05-29
Still Water 6 Pack,£2.19,(£0.02/100 ML),drinks,water,2025-05-29
Strawberry Flavoured Still Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Orange & Peach Flavoured Still Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Lemon & Lime Flavoured Still Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Apple & Blackcurrant Flavoured Still Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Still Spring Water 12 Pack,£1.75,(£0.03/100 ML),drinks,water,2025-05-29
Apple & Elderflower Flavoured Sparkling Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Lemon & Lime Flavoured Sparkling Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Peach & Passion Fruit Flavoured Sparkling Water,£0.55,(£0.06/100 ML),drinks,water,2025-05-29
Blackcurrant Fruity Water Drink 8 Pack,£1.69,(£0.11/100 ML),drinks,water,2025-05-29
Ironing Water,£1.19,(£1.19/1 L),drinks,water,2025-05-29
Coconut Water,£1.99,(£0.20/100 ML),drinks,water,2025-05-29
Strawberry Flavoured Still Spring Water 4 Pack,£1.45,(£0.07/100 ML),drinks,water,2025-05-29
Apple & Raspberry Fruity Water Drink 8 Pack,£1.69,(£0.11/100 ML),drinks,water,2025-05-29
Orange & Pineapple Fruity Water Drink 8 Pack,£1.69,(£0.11/100 ML),drinks,water,2025-05-29
Lemon & Lime Flavoured Still Spring Water 4 Pack,£1.45,(£0.07/100 ML),drinks,water,2025-05-29
Supersweet Sweetcorn in Water,£0.65,(£0.23/100 G),drinks,water,2025-05-29
New Potatoes in Water,£0.85,(£0.25/100 G),drinks,water,2025-05-29
Garden Peas in Water,£0.28,(£0.15/100 G),drinks,water,2025-05-29
Peeled Potatoes in Water,£0.39,(£0.11/100 G),drinks,water,2025-05-29
Sliced Carrots in Water,£0.49,(£0.16/100 G),drinks,water,2025-05-29
Garden Peas in Water,£0.41,(£0.41/100 G),drinks,water,2025-05-29
Butter Beans in Water,£0.49,(£0.21/100 G),drinks,water,2025-05-29
Cannellini Beans in Water,£0.49,(£0.21/100 G),drinks,water,2025-05-29
Mixed Beans in Water,£0.69,(£2.88/1 KG),drinks,water,2025-05-29
Black Beans In Water,£0.49,(£0.13/100 G),drinks,water,2025-05-29
Green Lentils In Water,£0.49,(£0.13/100 G),drinks,water,2025-05-29
Indian Tonic Water,£0.49,(£0.05/100 ML),drinks,water,2025-05-29
Tuna Chunks In Spring Water,£0.65,(£0.64/100 G),drinks,water,2025-05-29
Red Kidney Beans in Water,£0.49,(£0.20/100 G),drinks,water,2025-05-29
Tuna Chunks In Water 4 Pack,£2.49,(£6.10/1 Kg drained),drinks,water,2025-05-29
Low Calorie Indian Tonic Water,£0.49,(£0.05/100 ML),drinks,water,2025-05-29
Drained & Ready to Eat Tuna Steaks in Water,£0.99,(£0.90/100 G),drinks,water,2025-05-29
Light Indian Tonic Water 8 Pack,£1.99,(£0.17/100 ML),drinks,water,2025-05-29
Light Mediterranean Tonic Water 8 Pack,£1.99,(£0.17/100 ML),drinks,water,2025-05-29
Wafers 5 Pack,£1.29,(£1.01/100 G),drinks,water,2025-05-29
Wafer Bars 4 Pack,£1.29,(£1.29/100 G),drinks,water,2025-05-29
Milk Chocolate Wafer Bars 9 Pack,£1.35,(£0.78/100 G),drinks,water,2025-05-29
Milk Chocolate Caramel Wafer Bars 8 Pack,£1.79,(£0.80/100 G),drinks,water,2025-05-29
Wafer Thin British Cooked Ham 40 Slices,£1.99,(£0.50/100 G),drinks,water,2025-05-29
Vanilla Wafers Ice Cream Sandwiches 8 Pack,£1.99,(£0.28/100 ML),drinks,water,2025-05-29
Neapolitan Wafers Ice Cream Sandwiches 8 Pack,£1.99,(£0.28/100 ML),drinks,water,2025-05-29
British Wafer Thin Cooked Ham 9 Slices,£1.49,(£1.24/100 G),drinks,water,2025-05-29
British Wafer Thin Honey Roast Ham 9 Slices,£1.49,(£1.24/100 G),drinks,water,2025-05-29
British Wafer Thin Roast Chicken Family Pack 36 Slices,£2.29,(£0.57/100 G),drinks,water,2025-05-29
British Wafer Thin Smoked Ham Family Pack 40 Slices,£2.35,(£0.59/100 G),drinks,water,2025-05-29
British Wafer Thin Cooked Ham Family Pack 28 Slices,£3.49,(£0.93/100 G),drinks,water,2025-05-29
British Wafer Thin Honey Roast Ham Family Pack 40 Slices,£2.35,(£0.59/100 G),drinks,water,2025-05-29
British Wafer Thin Honey Roast Ham Family Pack 28 Slices,£3.49,(£0.93/100 G),drinks,water,2025-05-29
Strawberry Milk,£0.95,(£0.95/1 L),drinks,milk,2025-05-29
Unsweetened Almond Milk,£0.99,(£0.99/1 L),drinks,milk,2025-05-29
Soya Milk Sweet,£0.99,(£0.99/1 L),drinks,milk,2025-05-29
Skimmed UHT Milk,£0.69,(£0.69/1 L),drinks,milk,2025-05-29
UHT Semi Skimmed Milk,£0.99,(£0.99/1 L),drinks,milk,2025-05-29
UHT Red Skimmed Milk,£0.99,(£0.99/1 L),drinks,milk,2025-05-29
Whole Milk 3.6% Fat,£1.55,(£0.68/1 L),drinks,milk,2025-05-29
Skimmed Milk <0.5% Fat,£1.55,(£0.68/1 L),drinks,milk,2025-05-29
Filtered British Whole Milk,£1.75,(£0.88/1 L),drinks,milk,2025-05-29
Semi Skimmed UHT Milk,£0.69,(£0.69/1 L),drinks,milk,2025-05-29
Milk Chocolate Malted Milk Biscuits,£1.29,(£0.52/100 G),drinks,milk,2025-05-29
Evaporated Milk,£0.59,(£0.14/100 G),drinks,milk,2025-05-29
Coconut Milk,£0.79,(£0.20/100 ML),drinks,milk,2025-05-29
Milk Chocolate,£2.19,(£1.10/100 G),drinks,milk,2025-05-29
Milk Chocolate,£1.59,(£0.80/100 G),drinks,milk,2025-05-29
Milk Chocolate,£2.29,(£1.83/100 G),drinks,milk,2025-05-29
Semi Skimmed Milk 1.7% Fat,£2.30,(£0.67/1 L),drinks,milk,2025-05-29
Semi Skimmed Milk 1.7% Fat,£1.55,(£0.68/1 L),drinks,milk,2025-05-29
Filtered British Semi Skimmed Milk,£1.75,(£0.88/1 L),drinks,milk,2025-05-29
British Skimmed Milk <0.5% Fat,£1.20,(£1.06/1 L),drinks,milk,2025-05-29
British Whole Milk 3.7% Fat,£1.20,(£1.06/1 L),drinks,milk,2025-05-29
British Whole Milk 3.7% Fat,£0.85,(£1.50/1 L),drinks,milk,2025-05-29
Organic Semi Skimmed Milk 1.7% Fat,£1.99,(£0.88/1 L),drinks,milk,2025-05-29
British Semi Skimmed Milk 1.8% Fat,£1.20,(£1.06/1 L),drinks,milk,2025-05-29
British Semi Skimmed Milk 1.7% Fat,£0.85,(£1.50/1 L),drinks,milk,2025-05-29
Milk Chocolate Digestives,£0.89,(£0.30/100 G),drinks,milk,2025-05-29
Malted Milk Biscuits,£0.49,(£0.25/100 G),drinks,milk,2025-05-29
Milk Chocolate Takeaway,£1.25,(£0.93/100 G),drinks,milk,2025-05-29
Milk Almond Chocolate,£2.19,(£1.10/100 G),drinks,milk,2025-05-29
Milk & White Chocolate,£2.19,(£1.10/100 G),drinks,milk,2025-05-29
Milk Chocolate Chips,£0.99,(£0.99/100 G),drinks,milk,2025-05-29
Milk Cooking Chocolate,£1.25,(£0.83/100 G),drinks,milk,2025-05-29
Milk Chocolate Buttons,£0.69,(£0.99/100 G),drinks,milk,2025-05-29
Milk Bottles Sweets,£0.55,(£0.73/100 G),drinks,milk,2025-05-29
Milk Hazelnut Chocolate,£0.99,(£0.99/100 G),drinks,milk,2025-05-29
Milk Chocolate Raisins,£1.19,(£0.66/100 G),drinks,milk,2025-05-29
Milk Chocolate Peanuts,£1.19,(£0.66/100 G),drinks,milk,2025-05-29
Milk Chocolate Fingers,£0.99,(£0.79/100 G),drinks,milk,2025-05-29
Lush British Banana Flavoured 1% Fat Milk,£0.95,(£0.95/1 L),drinks,milk,2025-05-29
Milk Brioche Rolls,£1.59,(£0.16/1 Each),drinks,milk,2025-05-29
Cadbury Dairy Milk,£1.45,(£1.53/100 G),drinks,milk,2025-05-29
Milk Chocolate Spread,£1.29,(£0.32/100 G),drinks,milk,2025-05-29
Strawberry Extra Thick Milkshake,£0.59,(£1.79/1 L),drinks,milk,2025-05-29
Banana Extra Thick Milkshake,£0.59,(£1.79/1 L),drinks,milk,2025-05-29
Chocolate Extra Thick Milkshake,£0.59,(£1.79/1 L),drinks,milk,2025-05-29
Chocolate Fudge Extra Thick Milkshake,£0.59,(£1.79/1 L),drinks,milk,2025-05-29
Latte Macchiato Coffee,£0.55,(£2.20/1 L),drinks,milk,2025-05-29
Espresso Macchiato Coffee,£0.55,(£2.20/1 L),drinks,milk,2025-05-29
Standard Cappuccino Coffee,£0.55,(£2.20/1 L),drinks,milk,2025-05-29
Latte Macchiato Light Coffee,£0.55,(£2.20/1 L),drinks,milk,2025-05-29
Espresso Macchiato Coffee,£1.89,(£1.89/1 L),drinks,milk,2025-05-29
Latte Cappuccino Coffee,£1.89,(£1.89/1 L),drinks,milk,2025-05-29
Protein Latte Coffee,£0.99,(£3.96/1 L),drinks,milk,2025-05-29
Protein Caramel Ceoffe,£0.99,(£3.96/1 L),drinks,milk,2025-05-29
Chocolate Flavoured Protein Milkshake,£0.89,(£2.70/1 L),drinks,milk,2025-05-29
Strawberry Flavoured Protein Milkshake,£0.89,(£2.70/1 L),drinks,milk,2025-05-29
Vanilla Flavoured Protein Milkshake,£0.89,(£2.70/1 L),drinks,milk,2025-05-29
Caramel Biscuit Frappe Iced Coffee,£1.99,(£1.99/1 L),drinks,milk,2025-05-29
White Chocolate Frappe Iced Coffee,£1.99,(£1.99/1 L),drinks,milk,2025-05-29
Craze Milk Chocolate 375g,£0.89,(£0.24/100 G),drinks,milk,2025-05-29
Milk Chocolate Crumbly Oaties,£0.99,(£0.33/100 G),drinks,milk,2025-05-29
Reduced Fat Coconut Milk,£0.79,(£0.20/100 ML),drinks,milk,2025-05-29
Giant Milk Chocolate Buttons,£0.99,(£0.83/100 G),drinks,milk,2025-05-29
Milk Chocolate Butter Biscuits,£1.39,(£1.11/100 G),drinks,milk,2025-05-29
Milk Chocolate Viennese Fingers,£0.99,(£0.83/100 G),drinks,milk,2025-05-29
Milk Chocolate Bubbly Bar,£1.19,(£1.19/100 G),drinks,milk,2025-05-29
Mini Milk Chocolate Biscuits,£1.09,(£0.73/100 G),drinks,milk,2025-05-29
Milk Chocolate Nice Biscuits,£1.19,(£0.48/100 G),drinks,milk,2025-05-29
Milk Chocolate Shortcake Biscuits,£1.19,(£0.48/100 G),drinks,milk,2025-05-29
Milk Chocolate Digestive Biscuits,£2.49,(£0.58/100 G),drinks,milk,2025-05-29
Hobnobs Milk Chocolate Biscuits,£2.49,(£0.58/100 G),drinks,milk,2025-05-29
Stage 1 First Infant Milk,£6.99,(£8.74/1 KG),drinks,milk,2025-05-29
Milk Chocolate Sticks 11 Pack,£2.29,(£1.15/100 G),drinks,milk,2025-05-29
Milk Chocolate Coated Rice Cakes,£1.85,(£1.23/100 G),drinks,milk,2025-05-29
Milk Chocolate Wafer Bars 9 Pack,£1.35,(£0.78/100 G),drinks,milk,2025-05-29
Milk Chocolate Mini Tablets 5 Pack,£3.09,(£1.55/100 G),drinks,milk,2025-05-29
Cookies & Milk Chocolate Sticks 11 Pack,£2.29,(£1.15/100 G),drinks,milk,2025-05-29
Milk Chocolate Pots of Choc 4 Pack,£1.35,(£0.52/100 G),drinks,milk,2025-05-29
Milk Chocolate Caramel Cones 5 Pack,£2.49,(£0.45/100 ML),drinks,milk,2025-05-29
Milk & Cereal Breakfast Biscuits 6 Pack,£0.89,,drinks,milk,2025-05-29
Milk Chocolate Chunky Biscuits 6 Pack,£1.89,(£1.43/100 G),drinks,milk,2025-05-29
Milk Chocolate Digestives Minis 7 Pack,£1.29,(£0.97/100 G),drinks,milk,2025-05-29
Soya Drink Unsweetened,£0.85,(£0.85/1 L),drinks,milk,2025-05-29
Barista Style Oat Drink,£1.19,(£1.19/1 L),drinks,milk,2025-05-29
Soya Unsweetened,£0.50,(£0.50/1 L),drinks,milk,2025-05-29
Milk Chocolate Seal Biscuit Bars 8 Pack,£1.35,(£0.67/100 G),drinks,milk,2025-05-29
Milk Chocolate Caramel Wafer Bars 8 Pack,£1.79,(£0.80/100 G),drinks,milk,2025-05-29
Strawberry Yogurt Milk Chocolate Sticks 11 Pack,£2.29,(£1.15/100 G),drinks,milk,2025-05-29
Hazelnut Crisp Milk Chocolate Sticks 11 Pack,£2.29,(£1.15/100 G),drinks,milk,2025-05-29
Vanilla Flavoured Protein Yogurt with Milk Chocolate Balls,£1.39,(£0.63/100 G),drinks,milk,2025-05-29
Smooth Praline Milk Chocolate Mini Tablets 5 Pack,£3.09,(£1.55/100 G),drinks,milk,2025-05-29
Mild Salsa Dip,£0.89,(£0.30/100 G),drinks,milk,2025-05-29
Mild Cheese Spread,£1.25,(£8.33/1 KG),drinks,milk,2025-05-29
Extra Large Mild Onions,£1.59,(£0.53/1 Each),drinks,milk,2025-05-29
British Mild Cheddar Cheese,£2.79,(£6.98/1 KG),drinks,milk,2025-05-29
Mild & Delicate Smoked Salmon,£3.29,(£32.90/1 KG),drinks,milk,2025-05-29
Mild Pepperoni 24 Slices,£1.09,(£0.91/100 G),drinks,milk,2025-05-29
Mild Curry Powder,£0.89,(£0.10/10 G),drinks,milk,2025-05-29
Mild Cheddar Slices 10 Pack,£1.39,(£6.95/1 KG),drinks,milk,2025-05-29
Mild Chilli Con Carne Cooking Sauce,£0.99,(£0.20/100 G),drinks,milk,2025-05-29
Mild Cheddar Cheese Sticks 6 Pack,£1.49,(£12.42/1 KG),drinks,milk,2025-05-29
Mild Cheddar Cheese Sticks 6 Pack,£1.49,(£12.42/1 KG),drinks,milk,2025-05-29
Decaf Tea Bags 80 Pack,£1.45,(£0.58/100 G),drinks,tea,2025-05-29
Detox Herbal Tea 20 Pack,£1.59,(£3.98/100 G),drinks,tea,2025-05-29
Glow Tea Bags 20 Pack,£1.59,(£3.98/100 G),drinks,tea,2025-05-29
Chai Tea Bags 50 Pack,£1.29,(£1.03/100 G),drinks,tea,2025-05-29
Yorkshire Tea Bags 210 Pack,£5.49,(£0.84/100 G),drinks,tea,2025-05-29
Original Tea Bags 210 Pack,£4.85,(£0.80/100 G),drinks,tea,2025-05-29
Original Tea Bags 240 Pack,£4.95,(£0.66/100 G),drinks,tea,2025-05-29
Decaf Tea Bags 160 Pack,£4.95,(£0.99/100 G),drinks,tea,2025-05-29
Red Label Tea Bags 160 Pack,£1.99,(£0.40/100 G),drinks,tea,2025-05-29
Gold Label Tea Bags 80 Pack,£1.39,(£0.56/100 G),drinks,tea,2025-05-29
English Breakfast Fine Tea 50 Pack,£1.25,(£1.00/100 G),drinks,tea,2025-05-29
Immune Herbal Tea Bags 20 Pack,£1.59,(£3.98/100 G),drinks,tea,2025-05-29
Sleep Herbal Tea Bags 20 Pack,£1.59,(£5.30/100 G),drinks,tea,2025-05-29
Earl Grey Speciality Tea 50 Pack,£1.25,(£1.00/100 G),drinks,tea,2025-05-29
English Breakfast Fine Tea 50 Pack,£1.25,(£1.00/100 G),drinks,tea,2025-05-29
Masala Chai Tea Bags 50 Pack,£1.29,(£1.03/100 G),drinks,tea,2025-05-29
Soothing & Refreshing Peppermint Infusion Bags 40 Pack,£1.05,(£1.75/100 G),drinks,tea,2025-05-29
Zingy & Warming Lemon & Ginger Infusion Bags 40 Pack,£1.05,(£1.31/100 G),drinks,tea,2025-05-29
Delicate & Calming Camomile Tea Bags 40 Pack,£1.05,(£1.75/100 G),drinks,tea,2025-05-29
Vibrant & Fruity Berry Fruits Infusion Bags 40 Pack,£1.05,(£1.31/100 G),drinks,tea,2025-05-29
Delicious & Refreshing Rooibos Infusion Bags 40 Pack,£1.05,(£1.05/100 G),drinks,tea,2025-05-29
Rich & Fragrant Earl Grey Speciality Tea Bags 50 Pack,£1.25,(£1.00/100 G),drinks,tea,2025-05-29
Strong & Satisfying Assam Fine Tea 50 Pack,£1.25,(£1.00/100 G),drinks,tea,2025-05-29
Light & Delicate Pure Green Tea 40 Pack,£0.65,(£0.86/100 G),drinks,tea,2025-05-29
Light & Zesty Green Tea with Lemon 40 Pack,£0.65,(£0.86/100 G),drinks,tea,2025-05-29
Cool & Refreshing Green Tea with Mint 40 Pack,£0.65,(£0.86/100 G),drinks,tea,2025-05-29
Light & Delicate Decaf Green Tea 40 Pack,£0.65,(£0.86/100 G),drinks,tea,2025-05-29
Rich Tea Biscuits,£0.49,(£0.16/100 G),drinks,tea,2025-05-29
Fruit Tea Loaf,£2.19,(£4.47/1 KG),drinks,tea,2025-05-29
Peach Ice Tea 6 Pack,£3.49,(£0.18/100 ML),drinks,tea,2025-05-29
Lemon Ice Tea 6 Pack,£3.49,(£0.18/100 ML),drinks,tea,2025-05-29
Premium Candle,£9.99,(£14.27/1 KG),drinks,tea,2025-05-29
Premium Reed Diffuser,£9.99,(£24.98/1 L),drinks,tea,2025-05-29
Premium Collection Reed Diffuser Refil,£4.99,(£12.48/1 L),drinks,tea,2025-05-29
Premium Collection Room Spray,£4.99,(£49.90/1 L),drinks,tea,2025-05-29
Shower Gel,£1.75,(£0.35/100 ML),drinks,tea,2025-05-29
Marrowfat Peas,£0.39,(£0.13/100 G),drinks,tea,2025-05-29
Mushy Peas,£0.35,(£0.12/100 G),drinks,tea,2025-05-29
Garden Peas,£1.09,(£1.21/1 KG),drinks,tea,2025-05-29
Garden Peas in Water,£0.28,(£0.15/100 G),drinks,tea,2025-05-29
Garden Peas in Water,£0.41,(£0.41/100 G),drinks,tea,2025-05-29
Sugar Snap Peas,£1.09,(£6.81/1 KG),drinks,tea,2025-05-29
Green Pea Penne,£1.29,(£5.16/1 KG),drinks,tea,2025-05-29
Pea & Ham Soup,£0.65,(£0.16/100 G),drinks,tea,2025-05-29
Sea Salt Chocolate,£2.29,(£1.83/100 G),drinks,tea,2025-05-29
Pea Shoot Salad,£0.75,(£9.38/1 KG),drinks,tea,2025-05-29
Garden Peas,£2.49,(£3.11/1 KG),drinks,tea,2025-05-29
Australian Hidden Sea Chardonnay,£6.49,(£6.49/75 CL),drinks,tea,2025-05-29
Dark Sea Salt Chocolate,£2.29,(£1.83/100 G),drinks,tea,2025-05-29
"Peas, Cabbage & Tenderstem Broccoli ",£1.89,(£7.88/1 KG),drinks,tea,2025-05-29
Tex Mex Dip Selection,£2.29,(£0.57/100 G),drinks,tea,2025-05-29
Sea Salt Lentil Chips,£1.49,(£1.66/100 G),drinks,tea,2025-05-29
Pea & Ham Hock Soup,£2.25,(£3.75/1 KG),drinks,tea,2025-05-29
Gourmet Sea Salt Savoury Crackers,£0.89,(£0.48/100 G),drinks,tea,2025-05-29
Rosemary & Sea Salt Flatbread Thins,£1.19,(£0.95/100 G),drinks,tea,2025-05-29
Rosemary & Sea Salt Ziggy Fries,£1.99,(£2.65/1 KG),drinks,tea,2025-05-29
"Mature Cheddar, Spinach, Pea & Ricotta Quiche",£3.29,(£0.82/100 G),drinks,tea,2025-05-29
Boneless Mediterranean Sea Bass Fillets 2 Pack,£3.29,(£18.28/1 KG),drinks,tea,2025-05-29
"Carrot, Peas & Sweetcorn Steam Bags 4 Pack",£1.99,(£3.11/1 KG),drinks,tea,2025-05-29
Melt In The Middle Cod & Pea Fishcakes 2 Pack,£2.49,(£8.59/1 KG),drinks,tea,2025-05-29
Garlic & Cheese Doughballs Tear & Share 12 Pack,£1.99,(£9.66/1 KG),drinks,tea,2025-05-29
Tex-Mex Style No Chicken Smash Burgers 2 Pack,£1.99,(£0.88/100 G),drinks,tea,2025-05-29
Sea Dog Black Spiced Flavour with Rum,£16.99,(£24.27/1 L),drinks,tea,2025-05-29
Room Spray,£0.65,(£0.27/100 ML),drinks,tea,2025-05-29
Odour Neutraliser,£0.89,(£0.59/100 G),drinks,tea,2025-05-29
Plug In Refills,£2.19,(£10.95/100 ML),drinks,tea,2025-05-29
Plug In Complete,£2.19,(£2.19/1 Each),drinks,tea,2025-05-29
Gold Roast Freeze Dried Coffee,£2.69,(£1.35/100 G),drinks,coffee,2025-05-29
Rich Roast Instant Coffee Granules,£1.99,(£1.00/100 G),drinks,coffee,2025-05-29
Decaff Gold Roast Freeze Dried Coffee,£1.19,(£1.19/100 G),drinks,coffee,2025-05-29
